store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),update_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
2921770204752359016,12.7335032,21.210961635555556,167.94160167166666,0.0,0.0,0.0
4714225106250340108,0.0,0.0,0.0,57.859704683333334,23.061026488333333,166.17935417472222
8445695079583663910,7.38848945,23.128699987222223,167.97350680694444,0.0,0.0,0.0
8238018223692779431,0.0,0.0,0.0,9.799739883333332,23.202680239166664,166.1675821038889
2217565331202925858,58.38862345,23.02264531638889,166.16227496666664,0.0,0.0,0.0
8445372164064960268,11.33146365,23.189894317777778,166.88599235305557,0.0,0.0,0.0
8316894844897055929,0.0,0.9899051122222222,3.0094483991666663,10.005904383333332,22.18046656888889,163.79714878305558
3676139268965286790,4.0956077833333335,23.133843605833334,125.09961893527779,0.0,0.0,41.44298658555555
4301772298177454840,0.0,0.0,0.0,3.7199816833333332,23.095391818333333,166.69509259694445
8281805787549037440,0.0,0.0,0.0,1.3257491166666666,23.147296390277777,166.64615143527777
8018186541496678058,0.0,0.0,0.0,5.520709999999999,23.114409899444443,166.63052287888888
4382118344072425968,12.368825266666667,23.205743295,167.88555264944443,0.0,0.0,0.0
6833286636551589412,0.0,0.0,0.0,5.190518916666666,23.175108670833332,166.4083970525
2599611321049050132,0.0,1.0092449202777778,70.57473254861111,8.260736766666666,22.131992488055555,97.41087788361112
5172683340926528202,6.809445066666667,23.132447495555553,166.94282063472224,0.0,0.0,0.0
2444571783856717430,0.0,0.0,0.0,9.397729066666667,23.089812405555556,166.36323080944445
464344448013588853,0.0,0.0,0.0,0.0,0.0,0.0
5531489951592523305,6.5257477,4.116794546944445,147.8655477736111,0.0,0.0,0.0
7717660522305873406,0.0,0.0,0.0,59.7510387,23.03619192861111,166.18924320194444
8442155930538555912,0.0,0.0,0.0,0.0,0.0,0.0
1406152021548527918,12.236187183333334,23.206223380833332,166.95342809277778,0.0,0.0,0.0
2743917683024367670,0.0,0.0,0.0,59.28574046666667,23.071285834444446,166.5538910377778
1263313221864352798,0.0,0.0,0.0,0.0,0.0,0.0
6033078927093216807,12.165514683333333,23.20569997277778,167.9688172811111,0.0,0.0,0.0
5324764130529948850,9.564447183333334,23.16376893138889,166.16421329472223,0.0,0.0,0.0
5963244290990414105,0.0,0.0,0.0,11.91338945,23.094805954444443,166.36709002722222
60457724125785585,0.0,0.0,0.0,7.734990033333333,23.01418467138889,166.56572909194446
2485499600567598550,0.0,0.0,0.0,0.0,0.0,0.0
7079274467824786529,0.0,19.129650403055553,162.7985465738889,0.0,0.0,0.0
1759100766811847016,0.0,0.0,0.0,2.5321723333333335,23.17653732138889,166.71767049472223
5953482702228811540,7.82142315,5.056879241388889,110.87321380444445,0.0,18.07846290638889,56.08316130111111
7782135406639936057,11.548946266666666,5.0674212725,110.972019645,0.0,18.124124471944445,56.923756086666664
6561703302272808517,0.0,0.0,0.0,0.0,0.0,0.0
2716610122072123243,59.7594674,23.035250571944445,166.16842075555556,0.0,0.0,0.0
5347190332832093080,0.0,0.0,0.0,59.64879071666667,23.079420226666667,166.1978874152778
8358338731902291786,7.52228395,23.14112296527778,167.9968726988889,0.0,0.0,0.0
7494741768470986869,10.37846005,23.136872895,166.6991976888889,0.0,0.0,0.0
5871369041881192916,0.0,0.0,0.0,7.929153066666667,23.097213595000003,166.45822377583332
4093637869733340731,0.0,0.0,0.0,59.09572323333334,23.036096409166667,166.6116223036111
4944536771765996026,0.0,0.0,0.0,0.0,13.02430163861111,156.72111633916666
5638448267600207795,13.320546083333333,23.209928530000003,167.90530869916665,0.0,0.0,0.0
6077660293503601866,0.0,1.0013328741666667,74.69230215222223,9.2597405,22.15409861277778,92.50623813916667
158406589678859173,0.0,0.0,0.0,4.902391116666666,23.143473334444444,166.56989641166666
7614824149049759851,57.15198768333333,23.136477059166666,167.999858375,0.0,0.0,0.0
4980781886232290796,12.749951066666666,23.21175771277778,167.95906290194443,0.0,0.0,0.0
148795032015503980,0.0,0.0,0.0,8.576621816666666,2.20348229,166.0014501858333
7048905833395581738,57.412063933333336,23.036245981666667,158.21025561861111,0.0,0.0,7.981440538333333
3520543761789396773,4.712314933333333,23.124489880555558,166.4009203361111,0.0,0.0,0.0
7700782639388559644,0.0,0.0,0.0,0.0,0.0,0.0
8032203943642240039,11.617598216666666,23.197083526666667,167.8865414288889,0.0,0.0,0.0
3511697439746388335,0.0,18.097805655555554,162.07422358805556,6.247265633333333,5.017506980833333,5.017506980833333
541109969542481625,9.145260483333335,23.14601180138889,166.18374342888887,0.0,0.0,0.0
2243645196147922938,59.183726050000004,23.173240527222223,166.20652491250002,0.0,0.0,0.0
8138753161225770962,12.3369469,23.211244037222222,167.87735650194443,0.0,0.0,0.0
4564476575467126467,12.850986733333334,23.211935392222223,167.001855455,0.0,0.0,0.0
2745405131043922955,0.0,21.081952278055553,144.65311674083335,57.03603973333334,2.0402134883333334,22.293999989444444
367590061114712815,0.0,0.0,71.80202049277777,9.181194766666666,23.158473195833334,95.26840441750001
4392262532304212457,0.0,0.0,162.773253985,0.0,0.0,0.0
8204802052972909326,4.519803583333333,23.025014133055556,166.34371202805553,0.0,0.0,0.0
8260425251717833965,5.311214683333334,2.0902512405555553,166.36053487055557,0.0,0.0,0.0
2723370672116413902,8.452100533333333,23.079633036111108,166.19779674611112,0.0,0.0,0.0
4328591465187020322,0.0,0.0,0.0,59.13622131666667,23.033009914166666,166.61116978777775
5013320822136552165,6.755079683333333,23.11570082861111,167.0092509463889,0.0,0.0,0.0
7315424696798227151,0.0,21.819685596944446,144.00002724249998,9.97217795,1.2121241497222224,22.195413778055553
84556309993044773,0.0,0.9785210058333333,62.096015675000004,6.0555538,22.140353076388887,105.886677985
5501223155082294021,0.0,0.0,0.0,0.0,21.148774884722222,157.09061517944443
7082578511700830448,0.0,0.0,0.0,8.355730266666667,23.14365273583333,166.43117236944445
3735062644644951598,0.0,0.0,0.0,57.92554416666667,23.069550026666665,166.1543827361111
6885055584095593568,57.15198768333333,23.136477059166666,167.999858375,0.0,0.0,0.0
2739506591976043860,0.0,0.9803449038888888,72.66123197166667,10.733313066666666,22.197194680000003,94.3519236836111
7570269368745353854,59.60658598333334,23.159322955833332,166.04229471416664,0.0,0.0,0.0
3880151045864708269,0.0,0.0,0.0,2.8498753,23.051551882777776,166.66928935055557
3904969617592740705,0.0,0.9914310677777778,142.80753653944444,6.738145383333333,22.12985685916667,24.143028115833335
6293447473718103019,57.32742966666667,23.040321480277775,166.16871819694447,0.0,0.0,0.0
9093184199664355954,0.0,0.0,0.0,1.9254491833333334,23.060600481944444,166.5240978266667
3639357247132139641,0.0,0.0,0.0,0.0,20.17855975694444,162.91342317750002
4452511061815625182,5.8604359,23.104637109444443,167.95347311638886,0.0,0.0,0.0
4302876854415357898,10.768435633333333,23.18314331361111,167.9529012263889,0.0,0.0,0.0
9187547007090535526,12.622723283333332,23.209641947222224,167.94105295944445,0.0,0.0,0.0
6102129618872858606,0.0,0.0,0.0,6.949147783333333,23.088948228055557,166.6152293441667
6828664592648566966,9.781767316666667,23.16252359138889,142.54553327583332,0.0,0.0,25.38328630722222
4294796976390641784,0.0,0.0,164.029385945,0.0,0.0,0.0
2799412755942795518,12.506213433333333,23.20849686888889,167.9217888811111,0.0,0.0,0.0
5228523973235102150,10.374862933333333,23.160092313333333,166.0424265252778,0.0,0.0,0.0
7787233413436356353,0.7000904499999999,23.152383705000002,166.39778466416666,0.0,0.0,0.0
8767068586059881204,0.0,0.0,0.0,6.011649566666667,23.06652254611111,166.5123883563889
6047205650421415000,4.60669135,23.153315437499998,166.43151035999998,0.0,0.0,0.0
1653546505509885456,11.940775683333333,23.197120005000002,166.79452848583333,0.0,0.0,0.0
2435196420942917349,6.568417433333334,23.116275701944446,165.84664313166667,0.0,0.0,1.0066798019444445
2357757371120531929,0.0,1.0069083541666666,60.82789439611111,9.610498383333333,1.093187586388889,106.26117416472222
404347378606512385,7.797140383333333,23.137420833055558,129.01041236166665,0.0,0.0,38.912523756388886
7920342993186169703,9.803639916666667,23.16516648972222,167.94531019583334,0.0,0.0,0.0
1749934803604450894,0.23415408333333335,23.04835521611111,166.5385540725,0.0,0.0,0.0
4683660238197535839,12.4462135,23.20725151638889,148.60446860944444,0.0,0.0,18.224676249722222
590843890890025127,0.0,0.0,0.0,3.1236195666666666,23.110041034722222,166.37535761611113
8518420877315551053,0.0,0.0,0.0,59.09552596666666,23.028301020555556,166.1581018688889
8174582901236810236,6.43301805,23.1156554225,166.7872747336111,0.0,0.0,0.0
1247679670163222814,0.0,0.0,0.0,3.9581079333333333,23.146297762777778,166.54351742916666
2093459406570130080,0.0,1.990498401111111,76.38249484583334,12.491267633333333,21.220091549444447,91.52321958777777
6552433352624117779,0.0,0.0,0.0,8.4889388,2.168982501388889,166.0012928713889
5128069222245972936,0.0,0.0,102.6727413675,0.0,0.0,60.26671290861111
5617147641233795296,5.53094885,23.10217858972222,167.89077496583334,0.0,0.0,0.0
2328922577549224385,10.254256533333335,23.146347373055555,166.49344713194444,0.0,0.0,0.0
8902299702965892833,12.129809683333333,23.1987207075,167.90420968333333,0.0,0.0,0.0
5772275248460011564,0.5265177833333333,23.122940591666666,166.52084719805555,0.0,0.0,0.0
7709672704889672140,7.6190181,23.0221087625,166.44270968111113,0.0,0.0,0.0
1568938491008399136,0.0,0.0,164.02917618916666,0.0,0.0,0.0
7598275831951085035,0.0,21.06788907027778,165.17816893166665,0.0,0.0,0.0
5484740482186213372,13.319633983333334,23.152980914444445,167.22183248416667,0.0,0.0,0.0
4270744069660276008,11.791409133333334,23.193964704444443,167.89943440055555,0.0,0.0,0.0
5934756706876462824,10.845313083333334,23.18085978666667,147.21121794277775,0.0,0.0,0.0
5332269489088543854,9.567285883333334,2.0976238336111113,167.98864906694445,0.0,0.0,0.0
2821716218327194996,0.0,0.0,60.88705205666667,0.0,13.190218385,96.24561730527778
2141385027021675889,0.0,0.0,0.0,6.059625850000001,23.144207459166665,166.52700531861112
2107845511883729045,0.0,0.9893845766666666,68.94314722388889,7.262816533333334,22.13526882777778,97.84982766638888
5645218418215070857,59.64048665,23.031314022500002,166.1645460908333,0.0,0.0,0.0
3121383547391132887,0.0,0.0,58.88778583916667,11.801505733333332,23.19240955138889,108.99117156722222
8470714152989033556,0.16212268333333332,23.032158567222222,166.5156620686111,0.0,0.0,0.0
1142217956989272744,0.0,0.0,0.0,0.0,21.112204727777776,164.74473755777777
6940297665890606054,0.0,0.9878649166666668,72.80399036611111,7.4585928500000005,22.13970869222222,95.1200633536111
4378492065940312953,0.0,0.0,162.90646826805556,0.0,0.0,0.0
4668147078195147229,12.531666866666665,23.212052506388886,167.97307437722222,0.0,0.0,0.0
1265586619698561267,0.0,0.0,0.0,59.11494711666667,23.031874922222226,166.15888159527776
4108771977457241007,0.0,0.0,69.98266005388889,0.0,21.129752565833332,95.08729121777777
442221075012068131,8.061215866666666,23.149213950555556,167.1376704475,0.0,0.0,0.0
1133297841839630705,59.45015408333334,23.13765079111111,166.1613861986111,0.0,0.0,0.0
4393726559807507255,0.0,0.0,0.0,59.45252638333333,23.112821838055552,166.02012704083333
2570503046636429378,13.302556483333332,23.221721355277776,166.9424902861111,0.0,0.0,0.0
2741813902405087050,0.0,0.0,167.8997442138889,0.0,0.0,0.0
114275044024650773,11.4518602,23.18905784027778,167.9837793825,0.0,0.0,0.0
3430291845684286642,0.0,23.115917303333333,146.15771067416668,0.0,0.0,0.0
2789835417512749936,0.0,0.0,0.0,6.755691733333333,23.201897158888887,166.40853462388887
6561574537151816086,0.0,0.0,0.0,6.6369976,23.028557726666666,165.9935029963889
96562112022963516,5.2143398,23.108584551666667,166.01959121583334,0.0,0.0,0.0
7535412366097548723,0.0,23.045423108333335,157.00618906416665,0.0,0.0,0.0
3587665864946240964,0.0,0.0,0.0,58.856975483333336,23.11681573111111,166.44763931472224
2601623541509400542,10.322226283333332,23.137774343055554,166.39038666555555,0.0,0.0,0.0
7516542846385307227,0.0,5.994463028888888,77.91507954305555,0.0,13.189039446666666,79.21051624222223
3510851156832069763,7.469159783333334,23.134454743888888,167.90262972055555,0.0,0.0,0.0
7735253880009557608,57.059675133333336,23.128323366666667,166.7768032713889,0.0,0.0,0.0
4624725758261783243,9.101823,23.063532540277777,166.16121159027776,0.0,0.0,0.0
3261499711683468740,2.2172057499999998,23.120192026111113,166.5849786563889,0.0,0.0,0.0
891329511295269720,0.0,23.13626987638889,166.53572936944443,0.0,0.0,0.0
8395278100631560761,57.326071133333336,23.195528384166668,166.21013368194446,0.0,0.0,0.0
2543361499493856526,0.0,0.0,162.79628327749998,0.0,0.0,0.0
1352067438971867278,59.66725843333334,23.152368075000002,166.4922756788889,0.0,0.0,0.0
8158574425503693718,2.456874433333333,23.032570534166666,165.97526302611112,0.0,0.0,0.0
978662904734234369,2.72116895,23.0536556775,166.44745056944444,0.0,0.0,0.0
8284419975823451193,0.0,0.0,164.03294391749998,0.0,0.0,0.0
4568804477775278696,0.0,0.0,0.0,58.36064585,23.06943306222222,166.15624529194446
3334018861623947597,0.0,0.0,0.0,11.52652485,23.09612545472222,166.40858851944446
5869359793550600766,0.0,0.0,0.0,8.520621666666667,23.052948835,166.17844118416664
3967308403807969669,58.8627293,23.11339921361111,166.0199924025,0.0,0.0,0.0
7915689110941151310,57.9605518,23.041085669166666,166.17668888611112,0.0,0.0,0.0
5749922296635145506,0.0,13.125343093611113,157.19624690583333,0.0,0.0,0.0
8494749731668571682,0.0,21.05545887111111,165.01863857444442,0.0,0.0,0.0
9125769193436105000,11.750240283333333,2.169699118611111,167.91369677305553,0.0,0.0,0.0
8804060814231974834,0.0,0.0,0.0,8.63394575,23.155425708055553,166.38931256861113
6762475149574716258,0.0,0.0,92.83052617499999,11.1334703,23.182406585000003,75.052525855
8567568702056553166,57.54088056666667,23.146233740277776,167.8856580416667,0.0,0.0,0.0
2062632175994588271,10.249776166666667,23.17282509777778,166.97559751055556,0.0,0.0,0.0
2326998101403619796,0.0,0.0,0.0,10.710103933333333,23.16766528277778,166.69177746666668
3476297652413330731,3.4071434333333332,23.131795653888886,166.01647877305555,0.0,0.0,0.0
8769244068032301610,9.416456866666666,23.162626602777777,167.00916931999998,0.0,0.0,0.0
1281369870889059404,0.0,0.0,0.0,6.88588415,23.090299405555555,166.61563610444443
7484228659551863931,9.453371800000001,23.081294758055556,165.97094407166668,0.0,0.0,0.0
5194480840419173071,57.81022385000001,8.139878184722221,93.86586608416665,0.0,15.058964310833334,72.35096113888889
7913048394031126738,9.164120433333332,23.06252723888889,166.1623863997222,0.0,0.0,0.0
7107629672848489940,3.138902766666667,23.105672412222223,166.45964404694445,0.0,0.0,0.0
7101133681770744047,8.713099199999998,23.06940466722222,166.47059374555553,0.0,0.0,0.0
5285677229247796985,0.0,0.0,0.0,2.2725880166666665,23.15050292361111,165.97814712250002
2447384155877148423,10.956861883333334,23.159004959444445,166.6040846625,0.0,0.0,0.0
3004335085266214420,7.0872364,23.142602600833335,166.4779681322222,0.0,0.0,0.0
4616172507620864132,0.0,0.0,0.0,11.097680599999999,21.09011917333333,166.63790202777778
4479691732026209340,57.972138683333334,23.16861611222222,167.9744065461111,0.0,0.0,0.0
6833173360315994191,0.0,1.0022458777777778,74.35049907527778,11.9723624,22.201462442222223,93.57229049416667
6348248333327710775,11.5852518,10.16331027611111,108.6224450875,0.0,13.029859504722221,59.34499234388889
3733328457465971628,0.0,13.152996111666667,157.09899761416668,0.0,0.0,0.0
2696644192611925431,13.306726950000002,23.221441835277776,167.94694387666667,0.0,0.0,0.0
8721185064311032518,0.0,0.0,60.764432872777775,5.519335683333334,23.0958663225,106.30367908777778
4147900741778358744,59.062091450000004,23.034089108055554,166.18657576,0.0,0.0,0.0
5048390595707248268,7.531170666666667,23.133000544444442,166.9881453386111,0.0,0.0,0.0
6236032181607039940,5.398560516666667,23.095935055555557,167.00894840694443,0.0,0.0,0.0
4398082883008351949,7.949023183333334,23.062216268333334,166.00093850527776,0.0,0.0,0.0
8656974969835091987,8.4788417,23.055442268333334,166.37913729472223,0.0,0.0,0.0
78840133745304014,0.0,0.0,0.0,5.876220016666666,23.049093553333332,166.61536416138887
3344763649801164460,59.89358953333333,23.03804816722222,165.92195042555556,0.0,0.0,0.0
1552357708124022142,0.0,23.038077533055557,164.0856616141667,0.0,0.0,0.0
5528766180183805661,0.0,0.0,0.0,7.0849456,23.115484901944445,166.6153644025
6252624026242162708,59.7910822,23.036327629722223,166.16926880444444,0.0,0.0,0.0
4923162991944642705,0.0,1.0417186086111112,70.89658979305555,6.2257927833333335,22.070112879444444,96.09711871222223
6792005552508373456,58.388076733333335,23.050620579722224,166.2030517,0.0,0.0,0.0
3207936275085636287,10.254256533333335,23.146347373055555,166.49344713194444,0.0,0.0,0.0
1227925152111468964,0.0,0.0,0.0,0.7149213333333333,23.044402085555557,166.61504127416666
3830435584849095889,7.548169916666667,23.128706251666667,166.79020003166667,0.0,0.0,0.0
5721357029476609077,11.967106033333332,23.195749043333333,167.87898724416667,0.0,0.0,0.0
1495179965606986494,0.0,0.0,0.0,7.700417,23.055965923055556,166.34045250111112
5610412530533291063,0.0,0.0,0.0,58.946288249999995,23.085639161666666,166.15752644194444
9111813718630350474,9.295473933333334,23.022938857777774,166.1844109763889,0.0,0.0,0.0
7001015127375054226,0.0,0.0,0.0,5.0319457,23.080643212222224,166.50796256194445
2126569572325536294,59.97386463333333,23.036168406944444,166.16824519833332,0.0,0.0,0.0
4664838166424751162,9.781767316666667,23.16252359138889,142.54553327583332,0.0,0.0,25.38328630722222
1062490453651181568,0.0,0.0,84.13694203416667,0.0,0.0,0.0
3119561459267159151,58.79554995,23.029649086666666,166.16454561472224,0.0,0.0,0.0
5829217592981755483,0.0,0.9946000038888889,75.20841899805555,10.353221600000001,22.1744055825,92.73489221
229392696493371616,12.3706441,23.20739553861111,167.95955237833334,0.0,0.0,0.0
3897548149267830666,11.693083816666666,23.194011110833333,166.91273522305553,0.0,0.0,0.0
7898009483253486425,12.14378005,23.075974631944447,166.54353478638888,0.0,0.0,0.0
7116155571181942746,59.726489300000004,23.18127213972222,166.90700811944447,0.0,0.0,0.0
3408762813100733141,59.960632016666665,23.035869104166668,166.18888758166668,0.0,0.0,0.0
6202874450801049187,9.800134833333335,23.158024845,166.81534990361112,0.0,0.0,0.0
4248854976462323200,59.38666498333334,23.088437886666668,166.18371772305554,0.0,0.0,0.0
6540865366107698272,0.0,0.0,0.0,58.949856700000005,23.164426331666668,166.19974316416668
3750497338178007450,0.0,0.0,0.0,0.0,13.084738196944445,146.67287558333334
544843242554356188,0.0,0.0,0.0,12.756527166666666,23.14326738777778,166.40533103916667
4681743429609749121,12.366681833333333,23.020475176944444,166.5887530336111,0.0,0.0,0.0
1245871250837592404,0.0,0.0,0.0,58.15360155,23.07979576833333,166.20249626416668
2742003467129972596,5.6545143,23.100507045833332,166.9180430383333,0.0,0.0,1.0443290555555556
6817327931256412969,0.0,21.056657920000003,144.5237184388889,9.940277066666665,2.1095132219444443,23.45889866222222
6108971205781098565,59.745743850000004,23.03945540333333,166.20977438444444,0.0,0.0,0.0
145417959116960440,0.0,0.0,69.95673085194444,0.0,21.188181566111112,95.14917772166667
2671352006512594556,8.375100266666667,23.181805182777776,166.56582071694444,0.0,0.0,0.0
